CustomerID,Date,SubscriptionPlan,AgeGroup,Login,WatchTimeMinutes,ContentPreference,Churned,ChurnDate
CUST001,2025-05-22,Basic,36-50,1,48,Sports,True,2025-05-22
CUST002,2025-04-01,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-02,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-03,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-04,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-05,Basic,26-35,1,48,Documentaries,False,
CUST002,2025-04-06,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-07,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-08,Basic,26-35,1,32,Documentaries,False,
CUST002,2025-04-09,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-10,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-11,Basic,26-35,1,13,Documentaries,False,
CUST002,2025-04-12,Basic,26-35,1,51,Documentaries,False,
CUST002,2025-04-13,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-14,Basic,26-35,1,49,Documentaries,False,
CUST002,2025-04-15,Basic,26-35,1,44,Documentaries,False,
CUST002,2025-04-16,Basic,26-35,1,30,Documentaries,False,
CUST002,2025-04-17,Basic,26-35,1,37,Documentaries,False,
CUST002,2025-04-18,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-19,Basic,26-35,1,11,Documentaries,False,
CUST002,2025-04-20,Basic,26-35,1,30,Documentaries,False,
CUST002,2025-04-21,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-22,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-23,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-24,Basic,26-35,1,30,Documentaries,False,
CUST002,2025-04-25,Basic,26-35,1,29,Documentaries,False,
CUST002,2025-04-26,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-04-27,Basic,26-35,1,30,Documentaries,False,
CUST002,2025-04-28,Basic,26-35,1,46,Documentaries,False,
CUST002,2025-04-29,Basic,26-35,1,20,Documentaries,False,
CUST002,2025-04-30,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-01,Basic,26-35,1,11,Documentaries,False,
CUST002,2025-05-02,Basic,26-35,1,49,Documentaries,False,
CUST002,2025-05-03,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-04,Basic,26-35,1,43,Documentaries,False,
CUST002,2025-05-05,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-06,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-07,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-08,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-09,Basic,26-35,1,34,Documentaries,False,
CUST002,2025-05-10,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-11,Basic,26-35,1,11,Documentaries,False,
CUST002,2025-05-12,Basic,26-35,1,38,Documentaries,False,
CUST002,2025-05-13,Basic,26-35,1,33,Documentaries,False,
CUST002,2025-05-14,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-15,Basic,26-35,1,60,Documentaries,False,
CUST002,2025-05-16,Basic,26-35,1,12,Documentaries,False,
CUST002,2025-05-17,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-18,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-19,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-20,Basic,26-35,1,55,Documentaries,False,
CUST002,2025-05-21,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-22,Basic,26-35,1,38,Documentaries,False,
CUST002,2025-05-23,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-24,Basic,26-35,1,52,Documentaries,False,
CUST002,2025-05-25,Basic,26-35,1,40,Documentaries,False,
CUST002,2025-05-26,Basic,26-35,1,57,Documentaries,False,
CUST002,2025-05-27,Basic,26-35,1,10,Documentaries,False,
CUST002,2025-05-28,Basic,26-35,1,60,Documentaries,False,
CUST002,2025-05-29,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-05-30,Basic,26-35,1,30,Documentaries,False,
CUST002,2025-05-31,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-01,Basic,26-35,1,32,Documentaries,False,
CUST002,2025-06-02,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-03,Basic,26-35,1,49,Documentaries,False,
CUST002,2025-06-04,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-05,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-06,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-07,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-08,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-09,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-10,Basic,26-35,1,21,Documentaries,False,
CUST002,2025-06-11,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-12,Basic,26-35,1,60,Documentaries,False,
CUST002,2025-06-13,Basic,26-35,1,49,Documentaries,False,
CUST002,2025-06-14,Basic,26-35,1,53,Documentaries,False,
CUST002,2025-06-15,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-16,Basic,26-35,1,26,Documentaries,False,
CUST002,2025-06-17,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-18,Basic,26-35,1,25,Documentaries,False,
CUST002,2025-06-19,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-20,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-21,Basic,26-35,1,44,Documentaries,False,
CUST002,2025-06-22,Basic,26-35,1,13,Documentaries,False,
CUST002,2025-06-23,Basic,26-35,1,49,Documentaries,False,
CUST002,2025-06-24,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-25,Basic,26-35,1,20,Documentaries,False,
CUST002,2025-06-26,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-27,Basic,26-35,1,15,Documentaries,False,
CUST002,2025-06-28,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-29,Basic,26-35,0,0,Documentaries,False,
CUST002,2025-06-30,Basic,26-35,1,46,Documentaries,False,
CUST003,2025-04-01,Basic,36-50,1,48,Movies,False,
CUST003,2025-04-02,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-03,Basic,36-50,1,45,Movies,False,
CUST003,2025-04-04,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-05,Basic,36-50,1,39,Movies,False,
CUST003,2025-04-06,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-07,Basic,36-50,1,37,Movies,False,
CUST003,2025-04-08,Basic,36-50,1,49,Movies,False,
CUST003,2025-04-09,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-10,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-11,Basic,36-50,1,59,Movies,False,
CUST003,2025-04-12,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-13,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-14,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-15,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-16,Basic,36-50,1,17,Movies,False,
CUST003,2025-04-17,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-18,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-19,Basic,36-50,1,27,Movies,False,
CUST003,2025-04-20,Basic,36-50,1,33,Movies,False,
CUST003,2025-04-21,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-22,Basic,36-50,1,32,Movies,False,
CUST003,2025-04-23,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-24,Basic,36-50,1,20,Movies,False,
CUST003,2025-04-25,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-26,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-27,Basic,36-50,1,48,Movies,False,
CUST003,2025-04-28,Basic,36-50,1,21,Movies,False,
CUST003,2025-04-29,Basic,36-50,0,0,Movies,False,
CUST003,2025-04-30,Basic,36-50,1,40,Movies,False,
CUST003,2025-05-01,Basic,36-50,1,14,Movies,False,
CUST003,2025-05-02,Basic,36-50,1,15,Movies,False,
CUST003,2025-05-03,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-04,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-05,Basic,36-50,1,48,Movies,False,
CUST003,2025-05-06,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-07,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-08,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-09,Basic,36-50,1,26,Movies,False,
CUST003,2025-05-10,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-11,Basic,36-50,1,54,Movies,False,
CUST003,2025-05-12,Basic,36-50,1,43,Movies,False,
CUST003,2025-05-13,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-14,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-15,Basic,36-50,1,33,Movies,False,
CUST003,2025-05-16,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-17,Basic,36-50,1,27,Movies,False,
CUST003,2025-05-18,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-19,Basic,36-50,1,57,Movies,False,
CUST003,2025-05-20,Basic,36-50,1,12,Movies,False,
CUST003,2025-05-21,Basic,36-50,1,39,Movies,False,
CUST003,2025-05-22,Basic,36-50,1,15,Movies,False,
CUST003,2025-05-23,Basic,36-50,1,38,Movies,False,
CUST003,2025-05-24,Basic,36-50,1,27,Movies,False,
CUST003,2025-05-25,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-26,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-27,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-28,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-29,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-30,Basic,36-50,0,0,Movies,False,
CUST003,2025-05-31,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-01,Basic,36-50,1,12,Movies,False,
CUST003,2025-06-02,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-03,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-04,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-05,Basic,36-50,1,42,Movies,False,
CUST003,2025-06-06,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-07,Basic,36-50,1,31,Movies,False,
CUST003,2025-06-08,Basic,36-50,1,53,Movies,False,
CUST003,2025-06-09,Basic,36-50,1,46,Movies,False,
CUST003,2025-06-10,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-11,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-12,Basic,36-50,1,17,Movies,False,
CUST003,2025-06-13,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-14,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-15,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-16,Basic,36-50,1,47,Movies,False,
CUST003,2025-06-17,Basic,36-50,1,22,Movies,False,
CUST003,2025-06-18,Basic,36-50,1,14,Movies,False,
CUST003,2025-06-19,Basic,36-50,1,40,Movies,False,
CUST003,2025-06-20,Basic,36-50,1,12,Movies,False,
CUST003,2025-06-21,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-22,Basic,36-50,1,20,Movies,False,
CUST003,2025-06-23,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-24,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-25,Basic,36-50,1,19,Movies,False,
CUST003,2025-06-26,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-27,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-28,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-29,Basic,36-50,0,0,Movies,False,
CUST003,2025-06-30,Basic,36-50,1,55,Movies,False,
CUST004,2025-04-01,Standard,51+,1,43,Sports,False,
CUST004,2025-04-02,Standard,51+,1,56,Sports,False,
CUST004,2025-04-03,Standard,51+,1,94,Sports,False,
CUST004,2025-04-04,Standard,51+,1,111,Sports,False,
CUST004,2025-04-05,Standard,51+,1,52,Sports,False,
CUST004,2025-04-06,Standard,51+,1,101,Sports,False,
CUST004,2025-04-07,Standard,51+,1,114,Sports,False,
CUST004,2025-04-08,Standard,51+,0,0,Sports,False,
CUST004,2025-04-09,Standard,51+,1,112,Sports,False,
CUST004,2025-04-10,Standard,51+,1,47,Sports,False,
CUST004,2025-04-11,Standard,51+,0,0,Sports,False,
CUST004,2025-04-12,Standard,51+,0,0,Sports,False,
CUST004,2025-04-13,Standard,51+,1,55,Sports,False,
CUST004,2025-04-14,Standard,51+,0,0,Sports,False,
CUST004,2025-04-15,Standard,51+,0,0,Sports,False,
CUST004,2025-04-16,Standard,51+,1,100,Sports,False,
CUST004,2025-04-17,Standard,51+,1,102,Sports,False,
CUST004,2025-04-18,Standard,51+,1,81,Sports,False,
CUST004,2025-04-19,Standard,51+,1,93,Sports,False,
CUST004,2025-04-20,Standard,51+,0,0,Sports,False,
CUST004,2025-04-21,Standard,51+,0,0,Sports,False,
CUST004,2025-04-22,Standard,51+,1,120,Sports,False,
CUST004,2025-04-23,Standard,51+,1,103,Sports,False,
CUST004,2025-04-24,Standard,51+,1,81,Sports,False,
CUST004,2025-04-25,Standard,51+,0,0,Sports,False,
CUST004,2025-04-26,Standard,51+,1,61,Sports,False,
CUST004,2025-04-27,Standard,51+,1,93,Sports,False,
CUST004,2025-04-28,Standard,51+,0,0,Sports,False,
CUST004,2025-04-29,Standard,51+,0,0,Sports,False,
CUST004,2025-04-30,Standard,51+,1,93,Sports,False,
CUST004,2025-05-01,Standard,51+,1,50,Sports,False,
CUST004,2025-05-02,Standard,51+,1,34,Sports,False,
CUST004,2025-05-03,Standard,51+,1,77,Sports,False,
CUST004,2025-05-04,Standard,51+,1,114,Sports,False,
CUST004,2025-05-05,Standard,51+,0,0,Sports,False,
CUST004,2025-05-06,Standard,51+,0,0,Sports,False,
CUST004,2025-05-07,Standard,51+,1,89,Sports,False,
CUST004,2025-05-08,Standard,51+,0,0,Sports,False,
CUST004,2025-05-09,Standard,51+,1,77,Sports,False,
CUST004,2025-05-10,Standard,51+,1,67,Sports,False,
CUST004,2025-05-11,Standard,51+,1,68,Sports,False,
CUST004,2025-05-12,Standard,51+,1,31,Sports,False,
CUST004,2025-05-13,Standard,51+,0,0,Sports,False,
CUST004,2025-05-14,Standard,51+,1,78,Sports,False,
CUST004,2025-05-15,Standard,51+,1,94,Sports,False,
CUST004,2025-05-16,Standard,51+,1,40,Sports,False,
CUST004,2025-05-17,Standard,51+,1,60,Sports,False,
CUST004,2025-05-18,Standard,51+,1,89,Sports,False,
CUST004,2025-05-19,Standard,51+,1,102,Sports,False,
CUST004,2025-05-20,Standard,51+,1,80,Sports,False,
CUST004,2025-05-21,Standard,51+,1,38,Sports,False,
CUST004,2025-05-22,Standard,51+,1,46,Sports,False,
CUST004,2025-05-23,Standard,51+,1,67,Sports,False,
CUST004,2025-05-24,Standard,51+,1,53,Sports,False,
CUST004,2025-05-25,Standard,51+,1,54,Sports,False,
CUST004,2025-05-26,Standard,51+,0,0,Sports,False,
CUST004,2025-05-27,Standard,51+,1,54,Sports,False,
CUST004,2025-05-28,Standard,51+,1,114,Sports,False,
CUST004,2025-05-29,Standard,51+,1,118,Sports,False,
CUST004,2025-05-30,Standard,51+,0,0,Sports,False,
CUST004,2025-05-31,Standard,51+,1,66,Sports,False,
CUST004,2025-06-01,Standard,51+,1,113,Sports,False,
CUST004,2025-06-02,Standard,51+,1,76,Sports,False,
CUST004,2025-06-03,Standard,51+,1,38,Sports,False,
CUST004,2025-06-04,Standard,51+,0,0,Sports,False,
CUST004,2025-06-05,Standard,51+,1,39,Sports,False,
CUST004,2025-06-06,Standard,51+,1,103,Sports,False,
CUST004,2025-06-07,Standard,51+,0,0,Sports,False,
CUST004,2025-06-08,Standard,51+,1,90,Sports,False,
CUST004,2025-06-09,Standard,51+,1,111,Sports,False,
CUST004,2025-06-10,Standard,51+,1,83,Sports,False,
CUST004,2025-06-11,Standard,51+,1,90,Sports,False,
CUST004,2025-06-12,Standard,51+,0,0,Sports,False,
CUST004,2025-06-13,Standard,51+,1,99,Sports,False,
CUST004,2025-06-14,Standard,51+,1,43,Sports,False,
CUST004,2025-06-15,Standard,51+,0,0,Sports,False,
CUST004,2025-06-16,Standard,51+,0,0,Sports,False,
CUST004,2025-06-17,Standard,51+,1,105,Sports,False,
CUST004,2025-06-18,Standard,51+,1,58,Sports,False,
CUST004,2025-06-19,Standard,51+,1,56,Sports,False,
CUST004,2025-06-20,Standard,51+,1,49,Sports,False,
CUST004,2025-06-21,Standard,51+,1,107,Sports,False,
CUST004,2025-06-22,Standard,51+,1,112,Sports,False,
CUST004,2025-06-23,Standard,51+,0,0,Sports,False,
CUST004,2025-06-24,Standard,51+,1,118,Sports,False,
CUST004,2025-06-25,Standard,51+,1,44,Sports,False,
CUST004,2025-06-26,Standard,51+,1,119,Sports,False,
CUST004,2025-06-27,Standard,51+,1,61,Sports,False,
CUST004,2025-06-28,Standard,51+,1,98,Sports,False,
CUST004,2025-06-29,Standard,51+,0,0,Sports,False,
CUST004,2025-06-30,Standard,51+,1,44,Sports,False,
CUST005,2025-04-01,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-02,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-03,Premium,18-25,1,71,Documentaries,False,
CUST005,2025-04-04,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-05,Premium,18-25,1,116,Documentaries,False,
CUST005,2025-04-06,Premium,18-25,1,121,Documentaries,False,
CUST005,2025-04-07,Premium,18-25,1,91,Documentaries,False,
CUST005,2025-04-08,Premium,18-25,1,128,Documentaries,False,
CUST005,2025-04-09,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-10,Premium,18-25,1,170,Documentaries,False,
CUST005,2025-04-11,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-12,Premium,18-25,1,168,Documentaries,False,
CUST005,2025-04-13,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-14,Premium,18-25,1,174,Documentaries,False,
CUST005,2025-04-15,Premium,18-25,1,119,Documentaries,False,
CUST005,2025-04-16,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-17,Premium,18-25,1,124,Documentaries,False,
CUST005,2025-04-18,Premium,18-25,1,81,Documentaries,False,
CUST005,2025-04-19,Premium,18-25,1,161,Documentaries,False,
CUST005,2025-04-20,Premium,18-25,1,100,Documentaries,False,
CUST005,2025-04-21,Premium,18-25,1,134,Documentaries,False,
CUST005,2025-04-22,Premium,18-25,1,104,Documentaries,False,
CUST005,2025-04-23,Premium,18-25,1,163,Documentaries,False,
CUST005,2025-04-24,Premium,18-25,1,84,Documentaries,False,
CUST005,2025-04-25,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-26,Premium,18-25,1,150,Documentaries,False,
CUST005,2025-04-27,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-28,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-04-29,Premium,18-25,1,178,Documentaries,False,
CUST005,2025-04-30,Premium,18-25,1,81,Documentaries,False,
CUST005,2025-05-01,Premium,18-25,1,130,Documentaries,False,
CUST005,2025-05-02,Premium,18-25,1,145,Documentaries,False,
CUST005,2025-05-03,Premium,18-25,1,72,Documentaries,False,
CUST005,2025-05-04,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-05,Premium,18-25,1,133,Documentaries,False,
CUST005,2025-05-06,Premium,18-25,1,86,Documentaries,False,
CUST005,2025-05-07,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-08,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-09,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-10,Premium,18-25,1,143,Documentaries,False,
CUST005,2025-05-11,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-12,Premium,18-25,1,148,Documentaries,False,
CUST005,2025-05-13,Premium,18-25,1,66,Documentaries,False,
CUST005,2025-05-14,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-15,Premium,18-25,1,89,Documentaries,False,
CUST005,2025-05-16,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-17,Premium,18-25,1,117,Documentaries,False,
CUST005,2025-05-18,Premium,18-25,1,170,Documentaries,False,
CUST005,2025-05-19,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-05-20,Premium,18-25,1,81,Documentaries,False,
CUST005,2025-05-21,Premium,18-25,1,117,Documentaries,False,
CUST005,2025-05-22,Premium,18-25,1,131,Documentaries,False,
CUST005,2025-05-23,Premium,18-25,1,156,Documentaries,False,
CUST005,2025-05-24,Premium,18-25,1,176,Documentaries,False,
CUST005,2025-05-25,Premium,18-25,1,179,Documentaries,False,
CUST005,2025-05-26,Premium,18-25,1,66,Documentaries,False,
CUST005,2025-05-27,Premium,18-25,1,97,Documentaries,False,
CUST005,2025-05-28,Premium,18-25,1,155,Documentaries,False,
CUST005,2025-05-29,Premium,18-25,1,93,Documentaries,False,
CUST005,2025-05-30,Premium,18-25,1,159,Documentaries,False,
CUST005,2025-05-31,Premium,18-25,1,180,Documentaries,False,
CUST005,2025-06-01,Premium,18-25,1,104,Documentaries,False,
CUST005,2025-06-02,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-03,Premium,18-25,1,138,Documentaries,False,
CUST005,2025-06-04,Premium,18-25,1,80,Documentaries,False,
CUST005,2025-06-05,Premium,18-25,1,111,Documentaries,False,
CUST005,2025-06-06,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-07,Premium,18-25,1,131,Documentaries,False,
CUST005,2025-06-08,Premium,18-25,1,81,Documentaries,False,
CUST005,2025-06-09,Premium,18-25,1,128,Documentaries,False,
CUST005,2025-06-10,Premium,18-25,1,78,Documentaries,False,
CUST005,2025-06-11,Premium,18-25,1,74,Documentaries,False,
CUST005,2025-06-12,Premium,18-25,1,180,Documentaries,False,
CUST005,2025-06-13,Premium,18-25,1,151,Documentaries,False,
CUST005,2025-06-14,Premium,18-25,1,167,Documentaries,False,
CUST005,2025-06-15,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-16,Premium,18-25,1,95,Documentaries,False,
CUST005,2025-06-17,Premium,18-25,1,97,Documentaries,False,
CUST005,2025-06-18,Premium,18-25,1,158,Documentaries,False,
CUST005,2025-06-19,Premium,18-25,1,105,Documentaries,False,
CUST005,2025-06-20,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-21,Premium,18-25,1,121,Documentaries,False,
CUST005,2025-06-22,Premium,18-25,1,164,Documentaries,False,
CUST005,2025-06-23,Premium,18-25,1,63,Documentaries,False,
CUST005,2025-06-24,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-25,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-26,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-27,Premium,18-25,1,177,Documentaries,False,
CUST005,2025-06-28,Premium,18-25,1,152,Documentaries,False,
CUST005,2025-06-29,Premium,18-25,0,0,Documentaries,False,
CUST005,2025-06-30,Premium,18-25,1,161,Documentaries,False,
CUST006,2025-04-01,Standard,51+,1,66,TV Shows,False,
CUST006,2025-04-02,Standard,51+,1,60,TV Shows,False,
CUST006,2025-04-03,Standard,51+,1,107,TV Shows,False,
CUST006,2025-04-04,Standard,51+,1,94,TV Shows,False,
CUST006,2025-04-05,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-06,Standard,51+,1,99,TV Shows,False,
CUST006,2025-04-07,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-08,Standard,51+,1,87,TV Shows,False,
CUST006,2025-04-09,Standard,51+,1,58,TV Shows,False,
CUST006,2025-04-10,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-11,Standard,51+,1,32,TV Shows,False,
CUST006,2025-04-12,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-13,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-14,Standard,51+,1,33,TV Shows,False,
CUST006,2025-04-15,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-16,Standard,51+,1,108,TV Shows,False,
CUST006,2025-04-17,Standard,51+,0,0,TV Shows,False,
CUST006,2025-04-18,Standard,51+,1,74,TV Shows,False,
CUST006,2025-04-19,Standard,51+,1,102,TV Shows,False,
CUST006,2025-04-20,Standard,51+,1,70,TV Shows,False,
CUST006,2025-04-21,Standard,51+,1,48,TV Shows,False,
CUST006,2025-04-22,Standard,51+,1,115,TV Shows,False,
